genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
HNRNPK	2.4308049044	11.3474529631983	55.4027386071171	2.18031132805301e-289	4.92750360139981e-287	652.776539950183
ADCY2	-1.61594094899843	5.64873117225418	-43.6781104595852	1.03355279098638e-222	1.16791465381461e-220	499.262475187172
MPO	-1.60563534611494	5.70984617392855	-41.7961481209337	2.46023198983517e-211	1.85337476567583e-209	473.068451473157
RPL4	2.57600690113926	12.5473504578512	41.5814924855667	5.00732555997844e-210	2.82913894138782e-208	470.055430112101
IL11	-1.27082983773858	5.23516745260918	-41.1954223485165	1.1449381021544e-207	5.17512022173787e-206	464.623617613401
RPL10	2.45318174257938	12.9379894385913	39.2457572666065	1.19630007768531e-195	4.50606362594802e-194	436.951032426169
ACSBG2	-1.9825347943933	6.80894907121702	-39.1879114237838	2.73546026577668e-195	8.83162885807899e-194	436.124045661395
PLA2R1	-0.590925336372479	4.46484566220938	-39.0433831743377	2.16321219031293e-194	6.11107443763401e-193	434.056367593325
TAS2R9	-1.28602751137119	4.94308544345188	-38.8089672429974	6.21737429214045e-193	1.56125176669305e-191	430.698365777736
CDY1	-0.833243142269076	4.41811921427285	-37.3736943384323	5.92929776998434e-184	1.34002129601646e-182	410.024902472857
PSMD5	-1.44836512548444	5.36832592093309	-37.1515912352136	1.4783848235586e-182	3.0374088193113e-181	406.809104978351
SCAND2	-1.28133329636828	5.31154341782118	-36.7531669475918	4.7869873922482e-180	9.01549292206744e-179	401.029771083758
C14orf166	1.96796323127445	10.9398506308471	34.5530503617424	4.36268296531554e-166	7.5843565397024e-165	368.891807554118
HAL	-1.52513535451106	5.54534772140764	-34.4778101398608	1.31764525979287e-165	2.12705591937992e-164	367.786685290494
TRPM1	-0.811337366004578	4.50403137448321	-33.7036371666787	1.16934245880586e-160	1.76180930460083e-159	356.395611059803
XIAP	-0.865676324500138	5.81432635987131	-33.6537174550565	2.44077074741014e-160	3.44758868071683e-159	355.659907243614
SCN5A	-1.47871661738068	6.85555037528191	-32.6901298816018	3.69332614231142e-154	4.90995122448459e-153	341.433711463085
MSX2	-0.727489307873216	4.71882366671759	-32.5628953483779	2.42582346996394e-153	3.04575613451028e-152	339.551990096811
CETP	-1.87736963310172	6.51044962004007	-31.8485430415351	9.54107627716177e-149	1.13488591507293e-147	328.975257546269
EEF2	2.4271965966691	11.8199796603557	31.2643248298919	5.53243481644173e-145	6.25165134257916e-144	320.312646053066
PSMA7	2.14862386371125	10.6018514439529	30.2643797256739	1.55682870057189e-138	1.67544422061546e-137	305.467839946684
SEMA4F	-1.17328479087985	8.26199320819467	-30.2497212093267	1.93568041066846e-138	1.98847169459578e-137	305.250115867102
BPESC1	-0.472551611502421	4.63915378471917	-29.9928834588549	8.79767553983621e-137	8.6446724869695e-136	301.435003098356
AAAS	1.09329250487004	8.57456414929123	29.9206070762547	2.57542693696866e-136	2.42519369897882e-135	300.361323008605
PRPF8	2.02981963209087	9.64961864616089	29.3313790241935	1.63674105658914e-132	1.47961391515658e-131	291.607996057359
SLC5A4	-1.08534848378278	5.77336899786409	-29.0792758437716	6.93457702847668e-131	6.02774772475281e-130	287.863283311174
CUTA	1.71335853781782	10.97409754674	28.2501840438802	1.54649652199878e-125	1.29447486656194e-124	275.554295884502
GSDMD	1.25905161028284	8.84119563345895	27.8976092177085	2.89584020862492e-123	2.33735673981868e-122	270.32461489413
RPH3A	-1.06198916985568	6.53136979255851	-27.7130695085631	4.47214858402574e-122	3.4851916551373e-121	267.588943260276
GLTSCR2	2.21438135745759	12.1523164017795	27.4727958364868	1.57573377634992e-120	1.1870527781836e-119	264.028942781755
TGIF1	1.8453056811117	8.92769309613103	27.3729362941174	6.9202707846655e-120	5.04510063656259e-119	262.550069427561
BCKDK	1.47581974284641	8.25647063919256	27.352055055263	9.42931476324934e-120	6.65945355154485e-119	262.240882355088
EPB42	-1.05074909811248	6.28746464341805	-26.7115387018084	1.23432633635484e-115	8.45326521261196e-115	252.767084636073
MAPK3	1.00034268686324	9.22979121313474	26.6518004735618	2.98485563912575e-115	1.98405110130123e-114	251.884629086532
POLR3F	-0.798682092766645	5.64305647433614	-26.5913125864218	7.29688318421196e-115	4.71170171323401e-114	250.9913156189
BDKRB1	-1.00570864802387	6.65608110594744	-26.5539559662576	1.26720494256299e-114	7.95523102831212e-114	250.43972631605
RSRC2	1.42359373619727	9.70199203379114	25.5166980145059	5.52392881539444e-108	3.37407543859228e-107	235.162768783817
VPS11	1.12594518439229	8.44706841732238	25.315511335861	1.06120859318444e-106	6.31139847525482e-106	232.209561554089
GPR107	-0.721963456468457	7.68652366738763	-25.0652500173938	4.17089928964218e-105	2.41698266527983e-104	228.541179174836
HEXA	1.34072392710729	9.45032857160262	24.9566699022499	2.04736626734574e-104	1.15676194105035e-103	226.951471745423
CYSLTR1	-0.526062274841343	4.50616681761118	-24.62038630681	2.80481320186297e-102	1.54606776492934e-101	222.035666976336
MATN1	-1.10414934279672	6.49312781035142	-24.5390707114986	9.2001515205808e-102	4.95055772297919e-101	220.848815095951
LOC100129973	-0.64527570473208	5.06404843925974	-24.3433548216169	1.6001772613985e-100	8.41023397851305e-100	217.995278156135
PSMD14	1.8303105413045	10.2927805665455	23.9361877222727	6.00320653358556e-98	3.08346517406895e-97	212.07340064978
ASH1L	-1.11673777521736	7.42679308975869	-23.3920566267885	1.60002488407502e-94	8.03568052891012e-94	204.193117776208
ABI1	2.07045873457769	8.29660963009954	23.0226762459227	3.30644171611974e-92	1.62446919096318e-91	198.867699956019
PRDM9	-0.6327765305665	5.17575358508916	-22.8453149562769	4.24473157881221e-91	2.04108369534375e-90	196.318097116318
XCR1	-0.71180082816822	5.74133462261972	-22.4589425596313	1.08397759474483e-88	5.10372784192359e-88	190.781681989396
DSTYK	-1.14452847592253	6.47091161284956	-22.2885631960465	1.2389117177861e-87	5.71416424938078e-87	188.348379043336
RAB4B	0.888978318185186	8.66696860390686	22.1655316114832	7.17236300638792e-87	3.24190807888734e-86	186.594494936555
IFNA1	-0.657340458012721	5.32886570710814	-22.1269877085647	1.24261723097047e-86	5.5064998862613e-86	186.045595502777
SLC13A4	-0.922271871775525	7.21467969117293	-21.7710056051968	1.96354414540965e-84	8.53386493966502e-84	180.989242921541
SPINK4	-1.08553524765934	6.89506660729298	-21.3411838769721	8.58175523267856e-82	3.65938996714218e-81	174.917243236291
C10orf26	1.4032441084154	9.67237231812193	21.1931779067927	6.90282370600851e-81	2.88895955103319e-80	172.835243604892
MYO19	-0.909327973227167	7.7559530953047	-20.9261856289502	2.93252659605369e-79	1.20500183765115e-78	169.09146817659
ENG	1.4275271363749	9.09280254994978	20.7605974468827	2.97592297352477e-78	1.20099748574393e-77	166.777588981531
WNT10B	-0.915700613919695	8.26548580090461	-20.675501212563	9.76677939952436e-78	3.87244235840791e-77	165.590929176819
CD14	2.11522513030647	9.41592125924089	20.5519495087218	5.46798355074542e-77	2.13062807322149e-76	163.87102866489
CLDN7	1.62407446830845	9.43533601359756	20.2883593825474	2.13082035862813e-75	8.16212544152469e-75	160.213961342087
BZW2	1.54600486542638	10.4614997916491	20.2333076419659	4.56930953783042e-75	1.72110659258279e-74	159.452320631713
PROL1	-2.37824870624086	6.71816318693005	-19.8784464299002	6.13055560727092e-73	2.27132060203808e-72	154.561258027447
NPFFR1	0.665693284970473	7.58707545054253	19.5105764003816	9.50844851242394e-71	3.46598284485131e-70	149.525900558566
IFI35	1.85335963530147	8.58813782800833	19.4685203256281	1.68863594038933e-70	6.05764638933314e-70	148.952596214896
