genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
HNRNPK	2.4308049044	11.3474529631983	55.447585445621	5.56578506152177e-290	5.56578506152177e-288	654.058749082446
TPT1	2.90632693330269	12.9454838371348	53.4053995021892	6.94367930831094e-279	3.47183965415547e-277	628.505291548352
DR1	-1.72011118853565	5.01069231684208	-51.0988994640423	4.42212492167724e-266	1.47404164055908e-264	599.018178914359
HOXA1	-2.03831761229915	5.57071730244837	-50.380679353093	4.91735677450743e-262	1.22933919362686e-260	589.700157429925
BLZF1	-1.45626952004471	5.01944698733855	-49.9310346902019	1.73411568848722e-259	3.46823137697444e-258	583.833707415424
SMAD4	-1.45877289128535	4.85281914961179	-48.5152103100884	2.14617763566557e-251	3.57696272610928e-250	565.196754494048
HOXD1	-1.65042685414125	4.88848508961329	-48.4257224106699	7.02754701049232e-251	1.00393528721319e-249	564.010409563886
TBR1	-1.91985668146432	5.37054013210823	-48.0874586105152	6.27945769457113e-249	7.84932211821391e-248	559.517053871491
EDF1	3.42096025058712	9.88307079702695	48.0322731147769	1.30863532547077e-248	1.45403925052307e-247	558.782646900831
DNPEP	-2.25829087029252	5.67548220000303	-47.4950103511553	1.6982825561669e-245	1.6982825561669e-244	551.613085736657
SP2	-1.65934535925801	4.70950381016514	-46.3677776313545	6.48566856376776e-239	5.89606233069796e-238	536.455154824108
FOXE1	-1.58258419267828	5.06635014647522	-45.9678762412988	1.45613097867065e-236	1.21344248222554e-235	531.040355604766
CREB5	-1.8316516281006	5.44115636583972	-45.8836966665696	4.56262140394963e-236	3.50970877226894e-235	529.898061972632
ELK4	-1.79048417227289	4.93334273113241	-44.9040283365461	2.87772867579816e-230	2.05552048271297e-229	516.541392839285
RPS19	2.84957366780943	12.7592352549624	44.797673059335	1.23510175285103e-229	8.23401168567356e-229	515.084436679322
ZFP37	-1.29935184999265	5.64641157074708	-44.0088590335599	6.34081955548783e-225	3.96301222217989e-224	504.236647485193
ZNF192	-1.89307106912594	5.37967782320915	-43.9968835053458	7.48003324379686e-225	4.40001955517463e-224	504.071394527747
NANOG	-2.19398872284057	6.46782663566531	-43.5105108365268	6.22922881627572e-222	3.46068267570873e-221	497.345672372528
IKZF3	-1.76686059862317	5.35883273518541	-42.1644785854542	8.6836598420232e-214	4.57034728527537e-213	478.590322572724
ZSCAN12	-1.71349255520276	5.08960564802928	-40.6624967089253	1.34991950832496e-204	6.7495975416248e-204	457.423451390255
MECOM	-1.90295252751181	6.04124263975826	-40.477170218347	1.86969803109417e-203	8.90332395759127e-203	454.794866987749
SLC26A3	-0.996003179300923	5.00560962759702	-40.3932041978924	6.1581915198359e-203	2.79917796356177e-202	453.60274215407
UBE2I	2.40327227370738	10.4300512593741	39.9722722638543	2.45174044350019e-200	1.06597410586965e-199	447.615401723686
NR2C1	-1.73988778895675	7.01811659855977	-39.6049347252521	4.62309261556485e-198	1.92628858981869e-197	442.37550341764
NHLH2	-1.67054798448681	5.51638044313278	-38.8223235495387	3.40730666683673e-193	1.36292266673469e-192	431.166853981719
PFDN5	2.5997359818171	11.4844194183015	38.5896490597382	9.65078756551392e-192	3.71184137135151e-191	427.82292793521
SBNO1	-1.41183675275156	6.15728543157043	-38.4212410528029	1.0889866700275e-190	4.03328396306481e-190	425.399398138525
AGTR2	-1.62090045847694	5.19589202590194	-37.7232119943742	2.57992607503773e-186	9.21402169656332e-186	415.326014080938
FEV	-1.87228047030426	6.65522862572679	-37.0815966420304	2.81507081426817e-182	9.70714073885576e-182	406.028108995617
ISL1	-1.77825241404253	5.24540188313793	-36.9615181693675	1.61030017540835e-181	5.36766725136115e-181	404.28404454875
MYEF2	-0.772084109816685	4.54289941169153	-36.9402264399021	2.19413850142689e-181	7.07786613363512e-181	403.974668065971
ANKRD1	-1.33988705112958	5.51802228220201	-36.7196092609919	5.42500833621524e-180	1.69531510506726e-179	400.76678479991
NR4A3	-1.81455989766738	7.70976566309912	-36.4640067699075	2.24208481617109e-178	6.79419641263967e-178	397.045173466649
FOXF1	-1.54879725863676	5.45029813098772	-36.3772431224719	7.93981872181858e-178	2.33524080053488e-177	395.780676869273
REL	-1.91406642608569	6.18842992202482	-36.3425952248865	1.31577991322055e-177	3.75937118063015e-177	395.275548614495
MTOR	-1.42149050449434	6.92147067007364	-35.9803930141672	2.59977124091669e-175	7.22158678032413e-175	389.989373529511
NR0B1	-0.867164315491277	5.24023479748031	-35.7977429178101	3.75238830043195e-174	1.01415900011674e-173	387.319835908512
ZNF643	-1.26269471812384	4.74119054003825	-35.4307654987061	8.07216286523319e-172	2.12425338558768e-171	381.948716670028
SCAND1	2.47954173521894	9.24797225327733	35.420852013974	9.3339262623292e-172	2.39331442623826e-171	381.803485426615
BNC1	-1.13858036433494	5.91632183892948	-35.3535567654346	2.50213770808417e-171	6.25534427021042e-171	380.817432557872
BUD31	2.16932144655306	9.28938716988583	35.3106146337405	4.69522017967043e-171	1.14517565357815e-170	380.18804814305
MEOX2	-0.7644133184738	4.40267046993011	-34.5874556882994	1.91957832785996e-166	4.57042459014277e-166	369.569957108943
SNAPC3	-1.13027999080041	5.25732227185131	-34.4623411473717	1.20945043660956e-165	2.81267543397572e-165	367.729407697734
IL1RL1	-1.61275666343186	5.84527285390997	-34.2653932953004	2.19683409766912e-164	4.99280476742983e-164	364.83014028432
SHOX	-1.52129828265891	6.57565314662993	-34.1078953463133	2.23627077452706e-163	4.96949061006013e-163	362.509913542788
NR5A2	-1.19580278520458	5.56515689384955	-34.0638230763147	4.28183811299602e-163	9.30834372390439e-163	361.860385516462
SP4	-1.51994909814653	6.16921303564514	-33.7283106378991	6.037413994887e-161	1.28455616912489e-160	356.911999507636
ZNF132	-1.54301931657417	5.45588749576111	-33.4823181145589	2.28226808588848e-159	4.75472517893434e-159	353.279955099307
RUNX2	-1.2196380366417	7.29541385821957	-33.3114788734975	2.84943475057827e-158	5.81517296036381e-158	350.755663178253
PML	-1.70979059051933	6.12429210941442	-33.295476735705	3.60984788482364e-158	7.21969576964727e-158	350.519141991268
RFXANK	2.48407062880506	8.25966062440552	33.048419647167	1.39394779615752e-156	2.73323097285788e-156	346.865885974745
ZNF287	-1.57393308584114	6.52596601403376	-32.692490773959	2.70686206721259e-154	5.20550397540882e-154	341.597695834593
